[     493ms] [INFO] %cDownload the React DevTools for a better development experience: https://reactjs.org/link/react-devtools font-weight:bold @ http://localhost:5173/node_modules/.vite/deps/react-dom-DZQ9hRBr.js?v=0234295a:17230
[  517688ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  517688ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  524799ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  528860ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  533937ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  533939ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  536985ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  536985ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  536986ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  541048ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  541049ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  541050ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  547203ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  551209ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  555828ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  555829ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  558849ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  558849ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  558850ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  562923ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  562924ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  562935ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  570029ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  574089ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  579164ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  579165ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  582212ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  582213ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  582218ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  586274ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  586276ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  586279ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  592371ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  596444ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  601510ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  601512ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  604566ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  604567ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  604568ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  608621ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  608621ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  608622ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  614716ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  618781ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  623857ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  623944ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  626930ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  626931ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  626932ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  630966ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  630988ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  630998ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  638083ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  642141ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  647217ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  647218ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  649249ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  649252ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  649256ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  653313ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  653314ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  653317ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  660424ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  664486ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  669570ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  669572ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  672610ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  672612ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  672612ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  676674ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  676675ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  676676ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  682769ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  686833ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  691908ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  691916ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  694955ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  694959ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  694960ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  699019ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  699021ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  699024ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  705151ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  709181ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  714254ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  714255ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  717301ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  717302ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  717303ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  721365ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  721366ms] [WARNING] You are trying to animate backgroundColor from "rgba(99, 102, 241, 0.15)" to "transparent". rgba(99, 102, 241, 0.15) is not an animatable value - to enable this animation set rgba(99, 102, 241, 0.15) to a value animatable to transparent via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
[  721366ms] [WARNING] You are trying to animate backgroundColor from "transparent" to "rgba(99, 102, 241, 0.15)". transparent is not an animatable value - to enable this animation set transparent to a value animatable to rgba(99, 102, 241, 0.15) via the `style` property. @ http://localhost:5173/node_modules/.vite/deps/framer-motion.js?v=0234295a:418
